,index,filepaths,labels,data set,class_index
315,315,train/ALBATROSS/039.jpg,ALBATROSS,train,2
316,316,train/ALBATROSS/040.jpg,ALBATROSS,train,2
317,317,train/ALBATROSS/041.jpg,ALBATROSS,train,2
318,318,train/ALBATROSS/042.jpg,ALBATROSS,train,2
319,319,train/ALBATROSS/043.jpg,ALBATROSS,train,2
320,320,train/ALBATROSS/044.jpg,ALBATROSS,train,2
321,321,train/ALBATROSS/045.jpg,ALBATROSS,train,2
322,322,train/ALBATROSS/046.jpg,ALBATROSS,train,2
323,323,train/ALBATROSS/047.jpg,ALBATROSS,train,2
324,324,train/ALBATROSS/048.jpg,ALBATROSS,train,2
325,325,train/ALBATROSS/049.jpg,ALBATROSS,train,2
326,326,train/ALBATROSS/050.jpg,ALBATROSS,train,2
327,327,train/ALBATROSS/051.jpg,ALBATROSS,train,2
328,328,train/ALBATROSS/052.jpg,ALBATROSS,train,2
329,329,train/ALBATROSS/053.jpg,ALBATROSS,train,2
330,330,train/ALBATROSS/054.jpg,ALBATROSS,train,2
331,331,train/ALBATROSS/055.jpg,ALBATROSS,train,2
332,332,train/ALBATROSS/056.jpg,ALBATROSS,train,2
333,333,train/ALBATROSS/057.jpg,ALBATROSS,train,2
334,334,train/ALBATROSS/058.jpg,ALBATROSS,train,2
335,335,train/ALBATROSS/059.jpg,ALBATROSS,train,2
336,336,train/ALBATROSS/060.jpg,ALBATROSS,train,2
337,337,train/ALBATROSS/061.jpg,ALBATROSS,train,2
338,338,train/ALBATROSS/062.jpg,ALBATROSS,train,2
339,339,train/ALBATROSS/063.jpg,ALBATROSS,train,2
340,340,train/ALBATROSS/064.jpg,ALBATROSS,train,2
341,341,train/ALBATROSS/065.jpg,ALBATROSS,train,2
342,342,train/ALBATROSS/066.jpg,ALBATROSS,train,2
343,343,train/ALBATROSS/067.jpg,ALBATROSS,train,2
344,344,train/ALBATROSS/068.jpg,ALBATROSS,train,2
345,345,train/ALBATROSS/069.jpg,ALBATROSS,train,2
346,346,train/ALBATROSS/070.jpg,ALBATROSS,train,2
347,347,train/ALBATROSS/071.jpg,ALBATROSS,train,2
348,348,train/ALBATROSS/072.jpg,ALBATROSS,train,2
349,349,train/ALBATROSS/073.jpg,ALBATROSS,train,2
350,350,train/ALBATROSS/074.jpg,ALBATROSS,train,2
351,351,train/ALBATROSS/075.jpg,ALBATROSS,train,2
352,352,train/ALBATROSS/076.jpg,ALBATROSS,train,2
353,353,train/ALBATROSS/077.jpg,ALBATROSS,train,2
354,354,train/ALBATROSS/078.jpg,ALBATROSS,train,2
355,355,train/ALBATROSS/079.jpg,ALBATROSS,train,2
356,356,train/ALBATROSS/080.jpg,ALBATROSS,train,2
357,357,train/ALBATROSS/081.jpg,ALBATROSS,train,2
358,358,train/ALBATROSS/082.jpg,ALBATROSS,train,2
359,359,train/ALBATROSS/083.jpg,ALBATROSS,train,2
360,360,train/ALBATROSS/084.jpg,ALBATROSS,train,2
361,361,train/ALBATROSS/085.jpg,ALBATROSS,train,2
362,362,train/ALBATROSS/086.jpg,ALBATROSS,train,2
363,363,train/ALBATROSS/087.jpg,ALBATROSS,train,2
364,364,train/ALBATROSS/088.jpg,ALBATROSS,train,2
365,365,train/ALBATROSS/089.jpg,ALBATROSS,train,2
366,366,train/ALBATROSS/090.jpg,ALBATROSS,train,2
367,367,train/ALBATROSS/091.jpg,ALBATROSS,train,2
368,368,train/ALBATROSS/092.jpg,ALBATROSS,train,2
369,369,train/ALBATROSS/093.jpg,ALBATROSS,train,2
370,370,train/ALBATROSS/094.jpg,ALBATROSS,train,2
371,371,train/ALBATROSS/095.jpg,ALBATROSS,train,2
372,372,train/ALBATROSS/096.jpg,ALBATROSS,train,2
373,373,train/ALBATROSS/097.jpg,ALBATROSS,train,2
374,374,train/ALBATROSS/098.jpg,ALBATROSS,train,2
375,375,train/ALBATROSS/099.jpg,ALBATROSS,train,2
376,376,train/ALBATROSS/100.jpg,ALBATROSS,train,2
377,377,train/ALBATROSS/101.jpg,ALBATROSS,train,2
378,378,train/ALBATROSS/102.jpg,ALBATROSS,train,2
379,379,train/ALBATROSS/103.jpg,ALBATROSS,train,2
380,380,train/ALBATROSS/104.jpg,ALBATROSS,train,2
381,381,train/ALBATROSS/105.jpg,ALBATROSS,train,2
382,382,train/ALBATROSS/106.jpg,ALBATROSS,train,2
383,383,train/ALBATROSS/107.jpg,ALBATROSS,train,2
384,384,train/ALBATROSS/108.jpg,ALBATROSS,train,2
385,385,train/ALBATROSS/109.jpg,ALBATROSS,train,2
386,386,train/ALBATROSS/110.jpg,ALBATROSS,train,2
387,387,train/ALBATROSS/111.jpg,ALBATROSS,train,2
388,388,train/ALBATROSS/112.jpg,ALBATROSS,train,2
389,389,train/ALBATROSS/113.jpg,ALBATROSS,train,2
390,390,train/ALBATROSS/114.jpg,ALBATROSS,train,2
391,391,train/ALBATROSS/115.jpg,ALBATROSS,train,2
392,392,train/ALBATROSS/116.jpg,ALBATROSS,train,2
393,393,train/ALBATROSS/117.jpg,ALBATROSS,train,2
394,394,train/ALBATROSS/118.jpg,ALBATROSS,train,2
395,395,train/ALBATROSS/119.jpg,ALBATROSS,train,2
396,396,train/ALBATROSS/120.jpg,ALBATROSS,train,2
397,397,train/ALBATROSS/121.jpg,ALBATROSS,train,2
398,398,train/ALBATROSS/122.jpg,ALBATROSS,train,2
399,399,train/ALBATROSS/123.jpg,ALBATROSS,train,2
400,400,train/ALBATROSS/124.jpg,ALBATROSS,train,2
401,401,train/ALBATROSS/125.jpg,ALBATROSS,train,2
402,402,train/ALBATROSS/126.jpg,ALBATROSS,train,2
403,403,train/ALBATROSS/127.jpg,ALBATROSS,train,2
404,404,train/ALBATROSS/128.jpg,ALBATROSS,train,2
405,405,train/ALBATROSS/129.jpg,ALBATROSS,train,2
406,406,train/ALBATROSS/130.jpg,ALBATROSS,train,2
407,407,train/ALBATROSS/131.jpg,ALBATROSS,train,2
408,408,train/ALBATROSS/132.jpg,ALBATROSS,train,2
409,409,train/ALBATROSS/133.jpg,ALBATROSS,train,2
410,410,train/ALEXANDRINE PARAKEET/001.jpg,ALEXANDRINE PARAKEET,train,3
411,411,train/ALEXANDRINE PARAKEET/002.jpg,ALEXANDRINE PARAKEET,train,3
412,412,train/ALEXANDRINE PARAKEET/003.jpg,ALEXANDRINE PARAKEET,train,3
413,413,train/ALEXANDRINE PARAKEET/004.jpg,ALEXANDRINE PARAKEET,train,3
414,414,train/ALEXANDRINE PARAKEET/005.jpg,ALEXANDRINE PARAKEET,train,3
415,415,train/ALEXANDRINE PARAKEET/006.jpg,ALEXANDRINE PARAKEET,train,3
416,416,train/ALEXANDRINE PARAKEET/007.jpg,ALEXANDRINE PARAKEET,train,3
417,417,train/ALEXANDRINE PARAKEET/008.jpg,ALEXANDRINE PARAKEET,train,3
418,418,train/ALEXANDRINE PARAKEET/009.jpg,ALEXANDRINE PARAKEET,train,3
419,419,train/ALEXANDRINE PARAKEET/010.jpg,ALEXANDRINE PARAKEET,train,3
420,420,train/ALEXANDRINE PARAKEET/011.jpg,ALEXANDRINE PARAKEET,train,3
421,421,train/ALEXANDRINE PARAKEET/012.jpg,ALEXANDRINE PARAKEET,train,3
422,422,train/ALEXANDRINE PARAKEET/013.jpg,ALEXANDRINE PARAKEET,train,3
423,423,train/ALEXANDRINE PARAKEET/014.jpg,ALEXANDRINE PARAKEET,train,3
424,424,train/ALEXANDRINE PARAKEET/015.jpg,ALEXANDRINE PARAKEET,train,3
425,425,train/ALEXANDRINE PARAKEET/016.jpg,ALEXANDRINE PARAKEET,train,3
426,426,train/ALEXANDRINE PARAKEET/017.jpg,ALEXANDRINE PARAKEET,train,3
427,427,train/ALEXANDRINE PARAKEET/018.jpg,ALEXANDRINE PARAKEET,train,3
428,428,train/ALEXANDRINE PARAKEET/019.jpg,ALEXANDRINE PARAKEET,train,3
429,429,train/ALEXANDRINE PARAKEET/020.jpg,ALEXANDRINE PARAKEET,train,3
430,430,train/ALEXANDRINE PARAKEET/021.jpg,ALEXANDRINE PARAKEET,train,3
431,431,train/ALEXANDRINE PARAKEET/022.jpg,ALEXANDRINE PARAKEET,train,3
432,432,train/ALEXANDRINE PARAKEET/023.jpg,ALEXANDRINE PARAKEET,train,3
433,433,train/ALEXANDRINE PARAKEET/024.jpg,ALEXANDRINE PARAKEET,train,3
434,434,train/ALEXANDRINE PARAKEET/025.jpg,ALEXANDRINE PARAKEET,train,3
435,435,train/ALEXANDRINE PARAKEET/026.jpg,ALEXANDRINE PARAKEET,train,3
436,436,train/ALEXANDRINE PARAKEET/027.jpg,ALEXANDRINE PARAKEET,train,3
437,437,train/ALEXANDRINE PARAKEET/028.jpg,ALEXANDRINE PARAKEET,train,3
438,438,train/ALEXANDRINE PARAKEET/029.jpg,ALEXANDRINE PARAKEET,train,3
439,439,train/ALEXANDRINE PARAKEET/030.jpg,ALEXANDRINE PARAKEET,train,3
440,440,train/ALEXANDRINE PARAKEET/031.jpg,ALEXANDRINE PARAKEET,train,3
441,441,train/ALEXANDRINE PARAKEET/032.jpg,ALEXANDRINE PARAKEET,train,3
442,442,train/ALEXANDRINE PARAKEET/033.jpg,ALEXANDRINE PARAKEET,train,3
443,443,train/ALEXANDRINE PARAKEET/034.jpg,ALEXANDRINE PARAKEET,train,3
444,444,train/ALEXANDRINE PARAKEET/035.jpg,ALEXANDRINE PARAKEET,train,3
445,445,train/ALEXANDRINE PARAKEET/036.jpg,ALEXANDRINE PARAKEET,train,3
446,446,train/ALEXANDRINE PARAKEET/037.jpg,ALEXANDRINE PARAKEET,train,3
447,447,train/ALEXANDRINE PARAKEET/038.jpg,ALEXANDRINE PARAKEET,train,3
448,448,train/ALEXANDRINE PARAKEET/039.jpg,ALEXANDRINE PARAKEET,train,3
449,449,train/ALEXANDRINE PARAKEET/040.jpg,ALEXANDRINE PARAKEET,train,3
450,450,train/ALEXANDRINE PARAKEET/041.jpg,ALEXANDRINE PARAKEET,train,3
451,451,train/ALEXANDRINE PARAKEET/042.jpg,ALEXANDRINE PARAKEET,train,3
452,452,train/ALEXANDRINE PARAKEET/043.jpg,ALEXANDRINE PARAKEET,train,3
453,453,train/ALEXANDRINE PARAKEET/044.jpg,ALEXANDRINE PARAKEET,train,3
454,454,train/ALEXANDRINE PARAKEET/045.jpg,ALEXANDRINE PARAKEET,train,3
455,455,train/ALEXANDRINE PARAKEET/046.jpg,ALEXANDRINE PARAKEET,train,3
456,456,train/ALEXANDRINE PARAKEET/047.jpg,ALEXANDRINE PARAKEET,train,3
457,457,train/ALEXANDRINE PARAKEET/048.jpg,ALEXANDRINE PARAKEET,train,3
458,458,train/ALEXANDRINE PARAKEET/049.jpg,ALEXANDRINE PARAKEET,train,3
459,459,train/ALEXANDRINE PARAKEET/050.jpg,ALEXANDRINE PARAKEET,train,3
460,460,train/ALEXANDRINE PARAKEET/051.jpg,ALEXANDRINE PARAKEET,train,3
461,461,train/ALEXANDRINE PARAKEET/052.jpg,ALEXANDRINE PARAKEET,train,3
462,462,train/ALEXANDRINE PARAKEET/053.jpg,ALEXANDRINE PARAKEET,train,3
463,463,train/ALEXANDRINE PARAKEET/054.jpg,ALEXANDRINE PARAKEET,train,3
464,464,train/ALEXANDRINE PARAKEET/055.jpg,ALEXANDRINE PARAKEET,train,3
465,465,train/ALEXANDRINE PARAKEET/056.jpg,ALEXANDRINE PARAKEET,train,3
466,466,train/ALEXANDRINE PARAKEET/057.jpg,ALEXANDRINE PARAKEET,train,3
467,467,train/ALEXANDRINE PARAKEET/058.jpg,ALEXANDRINE PARAKEET,train,3
468,468,train/ALEXANDRINE PARAKEET/059.jpg,ALEXANDRINE PARAKEET,train,3
469,469,train/ALEXANDRINE PARAKEET/060.jpg,ALEXANDRINE PARAKEET,train,3
470,470,train/ALEXANDRINE PARAKEET/061.jpg,ALEXANDRINE PARAKEET,train,3
471,471,train/ALEXANDRINE PARAKEET/062.jpg,ALEXANDRINE PARAKEET,train,3
472,472,train/ALEXANDRINE PARAKEET/063.jpg,ALEXANDRINE PARAKEET,train,3
473,473,train/ALEXANDRINE PARAKEET/064.jpg,ALEXANDRINE PARAKEET,train,3
474,474,train/ALEXANDRINE PARAKEET/065.jpg,ALEXANDRINE PARAKEET,train,3
475,475,train/ALEXANDRINE PARAKEET/066.jpg,ALEXANDRINE PARAKEET,train,3
476,476,train/ALEXANDRINE PARAKEET/067.jpg,ALEXANDRINE PARAKEET,train,3
477,477,train/ALEXANDRINE PARAKEET/068.jpg,ALEXANDRINE PARAKEET,train,3
478,478,train/ALEXANDRINE PARAKEET/069.jpg,ALEXANDRINE PARAKEET,train,3
479,479,train/ALEXANDRINE PARAKEET/070.jpg,ALEXANDRINE PARAKEET,train,3
480,480,train/ALEXANDRINE PARAKEET/071.jpg,ALEXANDRINE PARAKEET,train,3
481,481,train/ALEXANDRINE PARAKEET/072.jpg,ALEXANDRINE PARAKEET,train,3
482,482,train/ALEXANDRINE PARAKEET/073.jpg,ALEXANDRINE PARAKEET,train,3
483,483,train/ALEXANDRINE PARAKEET/074.jpg,ALEXANDRINE PARAKEET,train,3
484,484,train/ALEXANDRINE PARAKEET/075.jpg,ALEXANDRINE PARAKEET,train,3
485,485,train/ALEXANDRINE PARAKEET/076.jpg,ALEXANDRINE PARAKEET,train,3
486,486,train/ALEXANDRINE PARAKEET/077.jpg,ALEXANDRINE PARAKEET,train,3
487,487,train/ALEXANDRINE PARAKEET/078.jpg,ALEXANDRINE PARAKEET,train,3
488,488,train/ALEXANDRINE PARAKEET/079.jpg,ALEXANDRINE PARAKEET,train,3
489,489,train/ALEXANDRINE PARAKEET/080.jpg,ALEXANDRINE PARAKEET,train,3
490,490,train/ALEXANDRINE PARAKEET/081.jpg,ALEXANDRINE PARAKEET,train,3
491,491,train/ALEXANDRINE PARAKEET/082.jpg,ALEXANDRINE PARAKEET,train,3
492,492,train/ALEXANDRINE PARAKEET/083.jpg,ALEXANDRINE PARAKEET,train,3
493,493,train/ALEXANDRINE PARAKEET/085.jpg,ALEXANDRINE PARAKEET,train,3
494,494,train/ALEXANDRINE PARAKEET/086.jpg,ALEXANDRINE PARAKEET,train,3
495,495,train/ALEXANDRINE PARAKEET/087.jpg,ALEXANDRINE PARAKEET,train,3
496,496,train/ALEXANDRINE PARAKEET/088.jpg,ALEXANDRINE PARAKEET,train,3
497,497,train/ALEXANDRINE PARAKEET/089.jpg,ALEXANDRINE PARAKEET,train,3
498,498,train/ALEXANDRINE PARAKEET/090.jpg,ALEXANDRINE PARAKEET,train,3
499,499,train/ALEXANDRINE PARAKEET/091.jpg,ALEXANDRINE PARAKEET,train,3
500,500,train/ALEXANDRINE PARAKEET/092.jpg,ALEXANDRINE PARAKEET,train,3
501,501,train/ALEXANDRINE PARAKEET/093.jpg,ALEXANDRINE PARAKEET,train,3
502,502,train/ALEXANDRINE PARAKEET/094.jpg,ALEXANDRINE PARAKEET,train,3
503,503,train/ALEXANDRINE PARAKEET/095.jpg,ALEXANDRINE PARAKEET,train,3
504,504,train/ALEXANDRINE PARAKEET/096.jpg,ALEXANDRINE PARAKEET,train,3
505,505,train/ALEXANDRINE PARAKEET/097.jpg,ALEXANDRINE PARAKEET,train,3
506,506,train/ALEXANDRINE PARAKEET/098.jpg,ALEXANDRINE PARAKEET,train,3
507,507,train/ALEXANDRINE PARAKEET/099.jpg,ALEXANDRINE PARAKEET,train,3
508,508,train/ALEXANDRINE PARAKEET/100.jpg,ALEXANDRINE PARAKEET,train,3
509,509,train/ALEXANDRINE PARAKEET/101.jpg,ALEXANDRINE PARAKEET,train,3
510,510,train/ALEXANDRINE PARAKEET/102.jpg,ALEXANDRINE PARAKEET,train,3
511,511,train/ALEXANDRINE PARAKEET/103.jpg,ALEXANDRINE PARAKEET,train,3
512,512,train/ALEXANDRINE PARAKEET/104.jpg,ALEXANDRINE PARAKEET,train,3
513,513,train/ALEXANDRINE PARAKEET/105.jpg,ALEXANDRINE PARAKEET,train,3
514,514,train/ALEXANDRINE PARAKEET/106.jpg,ALEXANDRINE PARAKEET,train,3
515,515,train/ALEXANDRINE PARAKEET/107.jpg,ALEXANDRINE PARAKEET,train,3
516,516,train/ALEXANDRINE PARAKEET/108.jpg,ALEXANDRINE PARAKEET,train,3
517,517,train/ALEXANDRINE PARAKEET/109.jpg,ALEXANDRINE PARAKEET,train,3
518,518,train/ALEXANDRINE PARAKEET/110.jpg,ALEXANDRINE PARAKEET,train,3
519,519,train/ALEXANDRINE PARAKEET/111.jpg,ALEXANDRINE PARAKEET,train,3
520,520,train/ALEXANDRINE PARAKEET/112.jpg,ALEXANDRINE PARAKEET,train,3
521,521,train/ALEXANDRINE PARAKEET/113.jpg,ALEXANDRINE PARAKEET,train,3
522,522,train/ALEXANDRINE PARAKEET/114.jpg,ALEXANDRINE PARAKEET,train,3
523,523,train/ALEXANDRINE PARAKEET/115.jpg,ALEXANDRINE PARAKEET,train,3
524,524,train/ALEXANDRINE PARAKEET/116.jpg,ALEXANDRINE PARAKEET,train,3
525,525,train/ALEXANDRINE PARAKEET/117.jpg,ALEXANDRINE PARAKEET,train,3
526,526,train/ALEXANDRINE PARAKEET/118.jpg,ALEXANDRINE PARAKEET,train,3
527,527,train/ALEXANDRINE PARAKEET/119.jpg,ALEXANDRINE PARAKEET,train,3
528,528,train/ALEXANDRINE PARAKEET/120.jpg,ALEXANDRINE PARAKEET,train,3
529,529,train/ALEXANDRINE PARAKEET/121.jpg,ALEXANDRINE PARAKEET,train,3
530,530,train/ALEXANDRINE PARAKEET/122.jpg,ALEXANDRINE PARAKEET,train,3
531,531,train/ALEXANDRINE PARAKEET/123.jpg,ALEXANDRINE PARAKEET,train,3
532,532,train/ALEXANDRINE PARAKEET/124.jpg,ALEXANDRINE PARAKEET,train,3
533,533,train/ALEXANDRINE PARAKEET/125.jpg,ALEXANDRINE PARAKEET,train,3
534,534,train/ALEXANDRINE PARAKEET/126.jpg,ALEXANDRINE PARAKEET,train,3
535,535,train/ALEXANDRINE PARAKEET/127.jpg,ALEXANDRINE PARAKEET,train,3
536,536,train/ALEXANDRINE PARAKEET/128.jpg,ALEXANDRINE PARAKEET,train,3
537,537,train/ALEXANDRINE PARAKEET/129.jpg,ALEXANDRINE PARAKEET,train,3
538,538,train/ALEXANDRINE PARAKEET/130.jpg,ALEXANDRINE PARAKEET,train,3
539,539,train/ALEXANDRINE PARAKEET/131.jpg,ALEXANDRINE PARAKEET,train,3
540,540,train/ALEXANDRINE PARAKEET/132.jpg,ALEXANDRINE PARAKEET,train,3
541,541,train/ALEXANDRINE PARAKEET/133.jpg,ALEXANDRINE PARAKEET,train,3
542,542,train/ALEXANDRINE PARAKEET/134.jpg,ALEXANDRINE PARAKEET,train,3
543,543,train/ALEXANDRINE PARAKEET/135.jpg,ALEXANDRINE PARAKEET,train,3
544,544,train/ALEXANDRINE PARAKEET/136.jpg,ALEXANDRINE PARAKEET,train,3
545,545,train/ALEXANDRINE PARAKEET/137.jpg,ALEXANDRINE PARAKEET,train,3
546,546,train/ALEXANDRINE PARAKEET/138.jpg,ALEXANDRINE PARAKEET,train,3
547,547,train/ALEXANDRINE PARAKEET/139.jpg,ALEXANDRINE PARAKEET,train,3
548,548,train/ALEXANDRINE PARAKEET/140.jpg,ALEXANDRINE PARAKEET,train,3
549,549,train/ALEXANDRINE PARAKEET/141.jpg,ALEXANDRINE PARAKEET,train,3
550,550,train/ALEXANDRINE PARAKEET/142.jpg,ALEXANDRINE PARAKEET,train,3
551,551,train/ALEXANDRINE PARAKEET/143.jpg,ALEXANDRINE PARAKEET,train,3
552,552,train/ALEXANDRINE PARAKEET/144.jpg,ALEXANDRINE PARAKEET,train,3
553,553,train/ALEXANDRINE PARAKEET/145.jpg,ALEXANDRINE PARAKEET,train,3
554,554,train/ALEXANDRINE PARAKEET/146.jpg,ALEXANDRINE PARAKEET,train,3
555,555,train/ALEXANDRINE PARAKEET/147.jpg,ALEXANDRINE PARAKEET,train,3
556,556,train/ALEXANDRINE PARAKEET/148.jpg,ALEXANDRINE PARAKEET,train,3
557,557,train/ALEXANDRINE PARAKEET/149.jpg,ALEXANDRINE PARAKEET,train,3
558,558,train/ALEXANDRINE PARAKEET/150.jpg,ALEXANDRINE PARAKEET,train,3
559,559,train/ALEXANDRINE PARAKEET/151.jpg,ALEXANDRINE PARAKEET,train,3
560,560,train/ALEXANDRINE PARAKEET/152.jpg,ALEXANDRINE PARAKEET,train,3
561,561,train/ALEXANDRINE PARAKEET/153.jpg,ALEXANDRINE PARAKEET,train,3
562,562,train/ALEXANDRINE PARAKEET/154.jpg,ALEXANDRINE PARAKEET,train,3
563,563,train/ALEXANDRINE PARAKEET/155.jpg,ALEXANDRINE PARAKEET,train,3
564,564,train/ALEXANDRINE PARAKEET/156.jpg,ALEXANDRINE PARAKEET,train,3
565,565,train/ALEXANDRINE PARAKEET/157.jpg,ALEXANDRINE PARAKEET,train,3
566,566,train/ALEXANDRINE PARAKEET/158.jpg,ALEXANDRINE PARAKEET,train,3
567,567,train/ALEXANDRINE PARAKEET/159.jpg,ALEXANDRINE PARAKEET,train,3
568,568,train/ALEXANDRINE PARAKEET/160.jpg,ALEXANDRINE PARAKEET,train,3
569,569,train/ALEXANDRINE PARAKEET/161.jpg,ALEXANDRINE PARAKEET,train,3
570,570,train/ALEXANDRINE PARAKEET/162.jpg,ALEXANDRINE PARAKEET,train,3
571,571,train/ALEXANDRINE PARAKEET/163.jpg,ALEXANDRINE PARAKEET,train,3
572,572,train/ALEXANDRINE PARAKEET/164.jpg,ALEXANDRINE PARAKEET,train,3
573,573,train/ALEXANDRINE PARAKEET/165.jpg,ALEXANDRINE PARAKEET,train,3
574,574,train/ALEXANDRINE PARAKEET/166.jpg,ALEXANDRINE PARAKEET,train,3
575,575,train/AMERICAN AVOCET/001.jpg,AMERICAN AVOCET,train,4
576,576,train/AMERICAN AVOCET/002.jpg,AMERICAN AVOCET,train,4
577,577,train/AMERICAN AVOCET/003.jpg,AMERICAN AVOCET,train,4
578,578,train/AMERICAN AVOCET/004.jpg,AMERICAN AVOCET,train,4
579,579,train/AMERICAN AVOCET/005.jpg,AMERICAN AVOCET,train,4
580,580,train/AMERICAN AVOCET/006.jpg,AMERICAN AVOCET,train,4
581,581,train/AMERICAN AVOCET/007.jpg,AMERICAN AVOCET,train,4
582,582,train/AMERICAN AVOCET/008.jpg,AMERICAN AVOCET,train,4
583,583,train/AMERICAN AVOCET/009.jpg,AMERICAN AVOCET,train,4
584,584,train/AMERICAN AVOCET/010.jpg,AMERICAN AVOCET,train,4
585,585,train/AMERICAN AVOCET/011.jpg,AMERICAN AVOCET,train,4
586,586,train/AMERICAN AVOCET/012.jpg,AMERICAN AVOCET,train,4
587,587,train/AMERICAN AVOCET/013.jpg,AMERICAN AVOCET,train,4
588,588,train/AMERICAN AVOCET/014.jpg,AMERICAN AVOCET,train,4
589,589,train/AMERICAN AVOCET/015.jpg,AMERICAN AVOCET,train,4
590,590,train/AMERICAN AVOCET/016.jpg,AMERICAN AVOCET,train,4
591,591,train/AMERICAN AVOCET/017.jpg,AMERICAN AVOCET,train,4
592,592,train/AMERICAN AVOCET/018.jpg,AMERICAN AVOCET,train,4
593,593,train/AMERICAN AVOCET/019.jpg,AMERICAN AVOCET,train,4
594,594,train/AMERICAN AVOCET/020.jpg,AMERICAN AVOCET,train,4
595,595,train/AMERICAN AVOCET/021.jpg,AMERICAN AVOCET,train,4
596,596,train/AMERICAN AVOCET/022.jpg,AMERICAN AVOCET,train,4
597,597,train/AMERICAN AVOCET/023.jpg,AMERICAN AVOCET,train,4
598,598,train/AMERICAN AVOCET/024.jpg,AMERICAN AVOCET,train,4
599,599,train/AMERICAN AVOCET/025.jpg,AMERICAN AVOCET,train,4
600,600,train/AMERICAN AVOCET/026.jpg,AMERICAN AVOCET,train,4
601,601,train/AMERICAN AVOCET/027.jpg,AMERICAN AVOCET,train,4
602,602,train/AMERICAN AVOCET/028.jpg,AMERICAN AVOCET,train,4
603,603,train/AMERICAN AVOCET/029.jpg,AMERICAN AVOCET,train,4
604,604,train/AMERICAN AVOCET/030.jpg,AMERICAN AVOCET,train,4
605,605,train/AMERICAN AVOCET/031.jpg,AMERICAN AVOCET,train,4
606,606,train/AMERICAN AVOCET/032.jpg,AMERICAN AVOCET,train,4
607,607,train/AMERICAN AVOCET/033.jpg,AMERICAN AVOCET,train,4
608,608,train/AMERICAN AVOCET/034.jpg,AMERICAN AVOCET,train,4
609,609,train/AMERICAN AVOCET/035.jpg,AMERICAN AVOCET,train,4
610,610,train/AMERICAN AVOCET/036.jpg,AMERICAN AVOCET,train,4
611,611,train/AMERICAN AVOCET/037.jpg,AMERICAN AVOCET,train,4
612,612,train/AMERICAN AVOCET/038.jpg,AMERICAN AVOCET,train,4
613,613,train/AMERICAN AVOCET/039.jpg,AMERICAN AVOCET,train,4
614,614,train/AMERICAN AVOCET/040.jpg,AMERICAN AVOCET,train,4
615,615,train/AMERICAN AVOCET/041.jpg,AMERICAN AVOCET,train,4
616,616,train/AMERICAN AVOCET/042.jpg,AMERICAN AVOCET,train,4
617,617,train/AMERICAN AVOCET/043.jpg,AMERICAN AVOCET,train,4
618,618,train/AMERICAN AVOCET/044.jpg,AMERICAN AVOCET,train,4
619,619,train/AMERICAN AVOCET/045.jpg,AMERICAN AVOCET,train,4
620,620,train/AMERICAN AVOCET/046.jpg,AMERICAN AVOCET,train,4
621,621,train/AMERICAN AVOCET/047.jpg,AMERICAN AVOCET,train,4
622,622,train/AMERICAN AVOCET/048.jpg,AMERICAN AVOCET,train,4
623,623,train/AMERICAN AVOCET/049.jpg,AMERICAN AVOCET,train,4
624,624,train/AMERICAN AVOCET/050.jpg,AMERICAN AVOCET,train,4
625,625,train/AMERICAN AVOCET/051.jpg,AMERICAN AVOCET,train,4
626,626,train/AMERICAN AVOCET/052.jpg,AMERICAN AVOCET,train,4
627,627,train/AMERICAN AVOCET/053.jpg,AMERICAN AVOCET,train,4
628,628,train/AMERICAN AVOCET/054.jpg,AMERICAN AVOCET,train,4
629,629,train/AMERICAN AVOCET/055.jpg,AMERICAN AVOCET,train,4
630,630,train/AMERICAN AVOCET/056.jpg,AMERICAN AVOCET,train,4
631,631,train/AMERICAN AVOCET/057.jpg,AMERICAN AVOCET,train,4
632,632,train/AMERICAN AVOCET/058.jpg,AMERICAN AVOCET,train,4
633,633,train/AMERICAN AVOCET/059.jpg,AMERICAN AVOCET,train,4
634,634,train/AMERICAN AVOCET/060.jpg,AMERICAN AVOCET,train,4
635,635,train/AMERICAN AVOCET/061.jpg,AMERICAN AVOCET,train,4
636,636,train/AMERICAN AVOCET/062.jpg,AMERICAN AVOCET,train,4
637,637,train/AMERICAN AVOCET/063.jpg,AMERICAN AVOCET,train,4
638,638,train/AMERICAN AVOCET/064.jpg,AMERICAN AVOCET,train,4
639,639,train/AMERICAN AVOCET/065.jpg,AMERICAN AVOCET,train,4
640,640,train/AMERICAN AVOCET/066.jpg,AMERICAN AVOCET,train,4
641,641,train/AMERICAN AVOCET/067.jpg,AMERICAN AVOCET,train,4
642,642,train/AMERICAN AVOCET/068.jpg,AMERICAN AVOCET,train,4
643,643,train/AMERICAN AVOCET/069.jpg,AMERICAN AVOCET,train,4
644,644,train/AMERICAN AVOCET/070.jpg,AMERICAN AVOCET,train,4
645,645,train/AMERICAN AVOCET/071.jpg,AMERICAN AVOCET,train,4
646,646,train/AMERICAN AVOCET/072.jpg,AMERICAN AVOCET,train,4
647,647,train/AMERICAN AVOCET/073.jpg,AMERICAN AVOCET,train,4
648,648,train/AMERICAN AVOCET/074.jpg,AMERICAN AVOCET,train,4
649,649,train/AMERICAN AVOCET/075.jpg,AMERICAN AVOCET,train,4
